chapter,title,mort-total-US04,mort-male-US04,mort-female-US04
10,Nasal polyp,,,
10,Polyp of nasal cavity,2,1,1
10,Polypoid sinus degeneration,0,0,0
10,Other polyp of sinus,0,0,0
10,"Nasal polyp, unspecified",4,2,2
10,Other disorders of nose and nasal sinuses,,,
10,"Abscess, furuncle and carbuncle of nose",2,1,1
10,Cyst and mucocele of nose and nasal sinus,1,0,1
10,Deviated nasal septum,1,0,1
10,Hypertrophy of nasal turbinates,0,0,0
10,Other specified disorders of nose and nasal sinuses,31,22,9
10,Chronic diseases of tonsils and adenoids,,,
10,Chronic tonsillitis,1,1,0
10,Hypertrophy of tonsils,3,3,0
10,Hypertrophy of adenoids,0,0,0
10,Hypertrophy of tonsils with hypertrophy of adenoids,1,0,1
10,Other chronic diseases of tonsils and adenoids,4,3,1
10,"Chronic disease of tonsils and adenoids, unspecified",8,3,5
10,Peritonsillar abscess,28,18,10
10,Chronic laryngitis and laryngotracheitis,,,
10,Chronic laryngitis,11,5,6
10,Chronic laryngotracheitis,6,5,1
10,"Diseases of vocal cords and larynx, not elsewhere classified",,,
10,Paralysis of vocal cords and larynx,248,132,116
10,Polyp of vocal cord and larynx,13,7,6
10,Nodules of vocal cords,2,2,0
10,Other diseases of vocal cords,44,17,27
10,Oedema of larynx,74,44,30
10,Laryngeal spasm,55,20,35
10,Stenosis of larynx,100,51,49
10,Other diseases of larynx,124,78,46
10,Other diseases of upper respiratory tract,,,
10,Retropharyngeal and parapharyngeal abscess,65,36,29
10,Other abscess of pharynx,41,29,12
10,Other diseases of pharynx,498,284,214
10,"Upper respiratory tract hypersensitivity reaction, site unspecified",3,1,2
10,Other specified diseases of upper respiratory tract,672,261,411
10,"Disease of upper respiratory tract, unspecified",18,5,13
10,"Bronchitis, not specified as acute or chronic",3036,1171,1865
10,Simple and mucopurulent chronic bronchitis,,,
10,Simple chronic bronchitis,6,4,2
10,Mucopurulent chronic bronchitis,65,32,33
10,Mixed simple and mucopurulent chronic bronchitis,0,0,0
10,Unspecified chronic bronchitis,2622,1207,1415
10,Emphysema,,,
10,MacLeod syndrome,6,4,2
10,Panlobular emphysema,51,36,15
10,Centrilobular emphysema,82,51,31
10,Other emphysema,18,10,8
10,"Emphysema, unspecified",94561,49173,45388
10,Other chronic obstructive pulmonary disease,,,
10,Chronic obstructive pulmonary disease with acute lower respiratory infection,1894,867,1027
10,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",195,105,90
10,Other specified chronic obstructive pulmonary disease,22526,10813,11713
10,"Chronic obstructive pulmonary disease, unspecified",585828,287770,298058
10,Asthma,,,
10,Predominantly allergic asthma,1089,655,434
10,Nonallergic asthma,36,8,28
10,Mixed asthma,1,0,1
10,"Asthma, unspecified",22195,7602,14593
10,Status asthmaticus,2268,925,1343
10,Bronchiectasis,5762,1664,4098
10,Coalworker pneumoconiosis,2130,2110,20
10,Pneumoconiosis due to asbestos and other mineral fibres,3211,3081,130
10,Pneumoconiosis due to dust containing silica,,,
10,Pneumoconiosis due to talc dust,15,7,8
10,Pneumoconiosis due to other dust containing silica,507,485,22
10,Pneumoconiosis due to other inorganic dusts,,,
10,Aluminosis (of lung),0,0,0
10,Bauxite fibrosis (of lung),1,1,0
10,Berylliosis,43,32,11
10,Graphite fibrosis (of lung),1,1,0
10,Siderosis,2,2,0
10,Stannosis,0,0,0
10,Pneumoconiosis due to other specified inorganic dusts,1,1,0
10,Unspecified pneumoconiosis,585,568,17
10,Pneumoconiosis associated with tuberculosis,21,21,0
10,Airway disease due to specific organic dust,,,
10,Byssinosis,17,9,8
10,Flax-dresser disease,1,1,0
10,Cannabinosis,0,0,0
10,Airway disease due to other specific organic dusts,7,7,0
10,Hypersensitivity pneumonitis due to organic dust,,,
10,Farmer lung,65,59,6
10,Bagassosis,0,0,0
10,Bird fancier lung,12,6,6
10,Suberosis,0,0,0
10,Maltworker lung,0,0,0
10,Mushroom-worker lung,0,0,0
10,Maple-bark-stripper lung,0,0,0
10,Air-conditioner and humidifier lung,11,7,4
10,Hypersensitivity pneumonitis due to other organic dusts,2,2,0
10,Hypersensitivity pneumonitis due to unspecified organic dust,179,73,106
10,"Respiratory conditions due to inhalation of chemicals, gases, fumes and vapours",,,
10,"Bronchitis and pneumonitis due to chemicals, gases, fumes and vapours",99,48,51
10,"Pulmonary oedema due to chemicals, gases, fumes and vapours",7,7,0
10,"Upper respiratory inflammation due to chemicals, gases, fumes and vapours, not elsewhere classified",0,0,0
10,"Other acute and subacute respiratory conditions due to chemicals, gases, fumes and vapours",1,1,0
10,"Chronic respiratory conditions due to chemicals, gases, fumes and vapours",16,14,2
10,"Other respiratory conditions due to chemicals, gases, fumes and vapours",2,2,0
10,"Unspecified respiratory condition due to chemicals, gases, fumes and vapours",4,4,0
10,Pneumonitis due to solids and liquids,,,
10,Pneumonitis due to food and vomit,100874,50877,49997
10,Pneumonitis due to oils and essences,28,11,17
10,Pneumonitis due to other solids and liquids,10,4,6
10,Respiratory conditions due to other external agents,,,
10,Acute pulmonary manifestations due to radiation,147,83,64
10,Chronic and other pulmonary manifestations due to radiation,70,29,41
10,Acute drug-induced interstitial lung disorders,0,0,0
10,Chronic drug-induced interstitial lung disorders,0,0,0
10,"Drug-induced interstitial lung disorders, unspecified",6,3,3
10,Respiratory conditions due to other specified external agents,2,2,0
10,Respiratory conditions due to unspecified external agent,26,24,2
10,Adult respiratory distress syndrome,11889,5737,6152
10,Pulmonary oedema,4072,1715,2357
10,"Pulmonary eosinophilia, not elsewhere classified",1209,592,617
10,Other interstitial pulmonary diseases,,,
10,Alveolar and parietoalveolar conditions,955,540,415
10,Other interstitial pulmonary diseases with fibrosis,61801,31895,29906
10,Other specified interstitial pulmonary diseases,205,97,108
10,"Interstitial pulmonary disease, unspecified",13530,6625,6905
10,Abscess of lung and mediastinum,,,
10,Gangrene and necrosis of lung,743,431,312
10,Abscess of lung with pneumonia,456,269,187
10,Abscess of lung without pneumonia,775,474,301
10,Abscess of mediastinum,35,8,27
10,Pyothorax,,,
10,Pyothorax with fistula,496,318,178
10,Pyothorax without fistula,1919,1177,742
10,"Pleural effusion, not elsewhere classified",5535,2409,3126
10,Pleural effusion in conditions classified elsewhere,0,0,0
10,Pleural plaque,,,
10,Pleural plaque with presence of asbestos,14,14,0
10,Pleural plaque without asbestos,15,10,5
10,Pneumothorax,,,
10,Spontaneous tension pneumothorax,274,99,175
10,Other spontaneous pneumothorax,198,95,103
10,Other pneumothorax,31,17,14
10,"Pneumothorax, unspecified",1327,655,672
10,Other pleural conditions,,,
10,Chylous effusion,16,4,12
10,Fibrothorax,98,63,35
10,Haemothorax,449,224,225
10,Other specified pleural conditions,146,91,55
10,"Pleural condition, unspecified",39,27,12
10,"Postprocedural respiratory disorders, not elsewhere classified",,,
10,Tracheostomy malfunction,0,0,0
10,Acute pulmonary insufficiency following thoracic surgery,0,0,0
10,Acute pulmonary insufficiency following nonthoracic surgery,0,0,0
10,Chronic pulmonary insufficiency following surgery,0,0,0
10,Mendelson syndrome,0,0,0
10,Postprocedural subglottic stenosis,0,0,0
10,Other postprocedural respiratory disorders,0,0,0
10,"Postprocedural respiratory disorder, unspecified",0,0,0
10,"Respiratory failure, not elsewhere classified",,,
10,Acute respiratory failure,1305,536,769
10,Chronic respiratory failure,1244,552,692
10,"Respiratory failure, unspecified",17711,7344,10367
10,Other respiratory disorders,,,
10,"Diseases of bronchus, not elsewhere classified",560,244,316
10,Pulmonary collapse,1031,436,595
10,Interstitial emphysema,131,64,67
10,Compensatory emphysema,1,0,1
10,Other disorders of lung,17347,7856,9491
10,"Diseases of mediastinum, not elsewhere classified",828,409,419
10,Disorders of diaphragm,199,108,91
10,Other specified respiratory disorders,2779,1200,1579
10,"Respiratory disorder, unspecified",1011,457,554
10,Respiratory disorders in diseases classified elsewhere,0,0,0
10,Rheumatoid lung disease,0,0,0
10,Respiratory disorders in other diffuse connective tissue disorders,0,0,0
10,Respiratory disorders in other diseases classified elsewhere,0,0,0
11,Disorders of tooth development and eruption,,,
11,Anodontia,1,0,1
11,Supernumerary teeth,0,0,0
11,Abnormalities of size and form of teeth,1,0,1
11,Mottled teeth,0,0,0
11,Disturbances in tooth formation,0,0,0
11,"Hereditary disturbances in tooth structure, not elsewhere classified",0,0,0
11,Disturbances in tooth eruption,0,0,0
11,Teething syndrome,2,0,2
11,Other disorders of tooth development,0,0,0
11,"Disorder of tooth development, unspecified",0,0,0
11,Embedded and impacted teeth,,,
11,Embedded teeth,0,0,0
11,Impacted teeth,0,0,0
11,Dental caries,,,
11,Caries limited to enamel,0,0,0
11,Caries of dentine,0,0,0
11,Caries of cementum,0,0,0
11,Arrested dental caries,0,0,0
11,Odontoclasia,0,0,0
11,Other dental caries,0,0,0
11,"Dental caries, unspecified",23,12,11
11,Other diseases of hard tissues of teeth,,,
11,Excessive attrition of teeth,0,0,0
11,Abrasion of teeth,0,0,0
11,Erosion of teeth,0,0,0
11,Pathological resorption of teeth,0,0,0
11,Hypercementosis,0,0,0
11,Ankylosis of teeth,0,0,0
11,Deposits [accretions] on teeth,0,0,0
11,Posteruptive colour changes of dental hard tissues,0,0,0
11,Other specified diseases of hard tissues of teeth,0,0,0
11,"Disease of hard tissues of teeth, unspecified",0,0,0
11,Diseases of pulp and periapical tissues,,,
11,Pulpitis,0,0,0
11,Necrosis of pulp,0,0,0
11,Pulp degeneration,0,0,0
11,Abnormal hard tissue formation in pulp,0,0,0
11,Acute apical periodontitis of pulpal origin,0,0,0
11,Chronic apical periodontitis,1,0,1
11,Periapical abscess with sinus,0,0,0
11,Periapical abscess without sinus,113,58,55
11,Radicular cyst,0,0,0
11,Other and unspecified diseases of pulp and periapical tissues,0,0,0
11,Gingivitis and periodontal diseases,,,
11,Acute gingivitis,0,0,0
11,Chronic gingivitis,6,1,5
11,Acute periodontitis,8,4,4
11,Chronic periodontitis,6,3,3
11,Periodontosis,0,0,0
11,Other periodontal diseases,1,0,1
11,"Periodontal disease, unspecified",8,3,5
11,Other disorders of gingiva and edentulous alveolar ridge,,,
11,Gingival recession,0,0,0
11,Gingival enlargement,0,0,0
11,Gingival and edentulous alveolar ridge lesions associated with trauma,0,0,0
11,Other specified disorders of gingiva and edentulous alveolar ridge,3,2,1
11,"Disorder of gingiva and edentulous alveolar ridge, unspecified",0,0,0
11,Dentofacial anomalies [including malocclusion],,,
11,Major anomalies of jaw size,11,6,5
11,Anomalies of jaw-cranial base relationship,4,0,4
11,Anomalies of dental arch relationship,0,0,0
11,Anomalies of tooth position,0,0,0
11,"Malocclusion, unspecified",1,1,0
11,Dentofacial functional abnormalities,0,0,0
11,Temporomandibular joint disorders,1,0,1
11,Other dentofacial anomalies,1,0,1
11,"Dentofacial anomaly, unspecified",3,1,2
11,Other disorders of teeth and supporting structures,,,
11,Exfoliation of teeth due to systemic causes,0,0,0
11,"Loss of teeth due to accident, extraction or local periodontal disease",0,0,0
11,Atrophy of edentulous alveolar ridge,0,0,0
11,Retained dental root,0,0,0
11,Other specified disorders of teeth and supporting structures,76,39,37
11,"Disorder of teeth and supporting structures, unspecified",9,3,6
11,"Cysts of oral region, not elsewhere classified",,,
11,Developmental odontogenic cysts,0,0,0
11,Developmental (nonodontogenic) cysts of oral region,0,0,0
11,Other cysts of jaw,0,0,0
11,"Other cysts of oral region, not elsewhere classified",0,0,0
11,"Cyst of oral region, unspecified",0,0,0
11,Other diseases of jaws,,,
11,Developmental disorders of jaws,0,0,0
11,"Giant cell granuloma, central",0,0,0
11,Inflammatory conditions of jaws,34,11,23
11,Alveolitis of jaws,0,0,0
11,Other specified diseases of jaws,1,0,1
11,"Disease of jaws, unspecified",3,1,2
11,Diseases of salivary glands,,,
11,Atrophy of salivary gland,0,0,0
11,Hypertrophy of salivary gland,0,0,0
11,Sialoadenitis,347,105,242
11,Abscess of salivary gland,30,11,19
11,Fistula of salivary gland,0,0,0
11,Sialolithiasis,1,0,1
11,Mucocele of salivary gland,0,0,0
11,Disturbances of salivary secretion,4,0,4
11,Other diseases of salivary glands,1,1,0
11,"Disease of salivary gland, unspecified",2,2,0
11,Stomatitis and related lesions,,,
11,Recurrent oral aphthae,3,2,1
11,Other forms of stomatitis,42,16,26
11,Cellulitis and abscess of mouth,90,50,40
11,Oral mucositis (ulcerative),0,0,0
11,Other diseases of lip and oral mucosa,,,
11,Diseases of lips,5,2,3
11,Cheek and lip biting,0,0,0
11,"Leukoplakia and other disturbances of oral epithelium, including tongue",1,0,1
11,Hairy leukoplakia,0,0,0
11,Granuloma and granuloma-like lesions of oral mucosa,0,0,0
11,Oral submucous fibrosis,1,0,1
11,Irritative hyperplasia of oral mucosa,0,0,0
11,Other and unspecified lesions of oral mucosa,37,23,14
11,Diseases of tongue,,,
11,Glossitis,8,4,4
11,Geographic tongue,0,0,0
11,Median rhomboid glossitis,0,0,0
11,Hypertrophy of tongue papillae,0,0,0
11,Atrophy of tongue papillae,0,0,0
11,Plicated tongue,0,0,0
11,Glossodynia,0,0,0
11,Other diseases of tongue,8,5,3
11,"Disease of tongue, unspecified",4,1,3
11,Oesophagitis,1102,542,560
11,Gastro-oesophageal reflux disease,,,
11,Gastro-oesophageal reflux disease with oesophagitis,331,149,182
11,Gastro-oesophageal reflux disease without oesophagitis,3704,1538,2166
11,Other diseases of oesophagus,,,
11,Achalasia of cardia,545,204,341
11,Ulcer of oesophagus,659,394,265
11,Oesophageal obstruction,1614,640,974
11,Perforation of oesophagus,1237,652,585
11,Dyskinesia of oesophagus,1374,611,763
11,"Diverticulum of oesophagus, acquired",454,224,230
11,Gastro-oesophageal laceration-haemorrhage syndrome,394,228,166
11,Barrett oesophagus,0,0,0
11,Other specified diseases of oesophagus,760,343,417
11,"Disease of oesophagus, unspecified",364,212,152
11,Disorders of oesophagus in diseases classified elsewhere,0,0,0
11,Tuberculous oesophagitis,0,0,0
11,Megaoesophagus in Chagas disease,0,0,0
11,Disorders of oesophagus in other diseases classified elsewhere,0,0,0
11,Gastric ulcer,,,
11,Gastric ulcer: Acute with haemorrhage,116,57,59
11,Gastric ulcer: Acute with perforation,15,6,9
11,Gastric ulcer: Acute with both haemorrhage and perforation,3,3,0
11,Gastric ulcer: Acute without haemorrhage or perforation,15,5,10
11,Gastric ulcer: Chronic or unspecified with haemorrhage,3519,1703,1816
11,Gastric ulcer: Chronic or unspecified with perforation,2625,1010,1615
11,Gastric ulcer: Chronic or unspecified with both haemorrhage and perforation,186,97,89
11,Gastric ulcer: Chronic without haemorrhage or perforation,27,12,15
11,"Gastric ulcer: Unspecified as acute or chronic, without haemorrhage or perforation",909,377,532
11,Duodenal ulcer,,,
11,Duodenal ulcer: Acute with haemorrhage,51,30,21
11,Duodenal ulcer: Acute with perforation,18,7,11
